time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1685683888634000000,468.33099975585935,0,0,3.4588682651519775,1138.3929443359375,0.09043972194194794,0,-15.899999618530273,30.3210972,60.0359982
1685683893670000000,473.3670002441406,0,0,3.4588682651519775,1239.113037109375,0.07960451394319534,0,-15.899999618530273,30.3210979,60.0359983
1685683898718000000,478.41500024414063,0,0,3.4588682651519775,1340.072998046875,0.025769708678126335,0,-15.899999618530273,30.3211364,60.0360005
1685683903763000000,483.46,0,0,3.4588682651519775,1440.9730224609375,0.006242156494408846,0,-15.899999618530273,30.3211487,60.0360012
1685683908804000000,488.501,0,0,3.4588682651519775,1541.79296875,0.006903136149048805,0,-15.899999618530273,30.3211549,60.0360016
1685683913859000000,493.556,0,0,3.4588682651519775,1200,0,0,-15.899999618530273,30.3300196,60.0530643
1685683918900000000,498.597,0,0,3.4588682651519775,1200,0,0,-15.899999618530273,30.3300196,60.0530643
1685683923934000000,503.63100024414064,0,0,3.4588682651519775,1200,0,0,-15.899999618530273,30.3300196,60.0530643
1685683928956000000,508.653,0,0,3.4588682651519775,1200,0,0,-15.899999618530273,30.3297813,60.0499234
1685683933988000000,513.685,0,0,3.4588682651519775,1200,0,0,-15.899999618530273,30.3300196,60.0530643
1685683939026000000,518.7229997558594,0,0,3.4588682651519775,1200,0,0,-15.899999618530273,30.3300196,60.0530643
1685683944052000000,523.749,0,0,3.4588682651519775,1200,0,0,-15.899999618530273,30.3300196,60.0530643
1685683949100000000,528.797,0,0,3.4588682651519775,899.9990234375,0,0,-15.899999618530273,30.3328718,60.0575446
1685683954139000000,533.836,0,0,3.4588682651519775,1399.9990234375,0,0,-15.899999618530273,30.3287807,60.0497765
1685683959179000000,538.876,0,0,3.4588682651519775,1299.9990234375,0.0037273610942065716,0,-15.899999618530273,30.3293657,60.0502091
1685683964205000000,543.902,0,0,3.4588682651519775,1299.9990234375,0.015459558926522732,0,-15.899999618530273,30.3294592,60.0502782
1685683969225000000,548.922,0,0,3.4588682651519775,1299.9990234375,0.034038882702589035,0,-15.899999618530273,30.3294986,60.0503073
1685683974250000000,553.9469997558593,0,0,3.4588682651519775,1899.9990234375,0,0,-15.899999618530273,30.3205463,60.0294552
1685683979269000000,558.966,0,0,3.4588682651519775,1299.9990234375,0,0,-15.899999618530273,30.329587,60.0503727
1685683984305000000,564.002,0,0,3.4588682651519775,1299.9990234375,0,0,-15.899999618530273,30.329587,60.0503727
1685683989349000000,569.046,0,0,3.4588682651519775,1299.9990234375,0,0,-15.899999618530273,30.329587,60.0503727
1685683994400000000,574.097,0,0,3.4588682651519775,1299.9990234375,0,0,-15.899999618530273,30.329587,60.0503727
1685683999435000000,579.132,0,0,3.4588682651519775,899.9990234375,0,0,-15.899999618530273,30.313794,60.0155634
1685684004446000000,584.1430002441406,0,0,3.4588682651519775,899.9990234375,0,0,-15.899999618530273,30.313794,60.0155634
1685684009472000000,589.169,0,0,3.4588682651519775,2000,0,0,-15.899999618530273,30.3234389,60.0375246
1685684014487000000,594.184,0,0,3.4588682651519775,2000,0,0,-15.899999618530273,30.3234389,60.0375246
